"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MAPRE1|Q15691",-12.8633522351535,46107854.8684211,-4.03728130085955,7.40131502893577e-05,0.00023353763067296,0.365744006044777
"SLCO4A1|Q96BD0",-0.31986410397987,241414.270408163,-4.06162227126018,9.92043209871845e-05,0.000303884653224874,0.363301114550714
"RRP9|O43818",1.00384204566987,858312.387894737,4.03652355261528,7.42363253967253e-05,0.000234177208527325,0.36288669310736
"NELFA|Q9H3P2",-0.695348189110741,645377.231578948,-4.03574156034524,7.44673125824614e-05,0.000234841069878777,0.359938447576597
"SCAMP3|O14828",9.25975353211622,18524611.0614035,4.03507090386477,7.46659579297934e-05,0.000235402599649073,0.357410350930443
"NAPA|P54920",-24.990507203482,93911462.368421,-4.03431742406845,7.48897368645551e-05,0.00023592020100997,0.35457047851516
"TIMM29|Q9BSF4",-2.77181808065665,5755438.27192982,-4.03430972383134,7.4892027080559e-05,0.00023592020100997,0.354541458618767
"CHMP7|Q8WUX9",4.47805365312227,9311417.96929825,4.03395322992853,7.49981290520245e-05,0.000236189370892289,0.353197991941101
"TPBGL|P0DKB5",-0.569872165873046,220906.476785714,-3.90428564521561,0.000162973163059319,0.000481425502346503,0.351281540309588
"LDLRAD4|O15165",4.52892246445513,497803.461111111,5.5052778485846,4.28248488509357e-05,0.000141819330034883,0.351250817477438
"MTFMT|Q96DP5",-1.27429294445919,978081.920614035,-4.03307194513376,7.52610370482854e-05,0.000236821672715229,0.349877263230868
"REXO2|Q9Y3B8",-2.98856921608485,5389113.40350877,-4.03293910854716,7.53007413320957e-05,0.000236881424245533,0.349376782262172
"TACO1|Q9BSH4",7.42285583095925,10163054.7105263,4.03260491063644,7.54007198499783e-05,0.000237130701728411,0.348117706616377
"TTC7B|Q86TV6",18.2665631965758,41146045.7017544,4.03134773688028,7.57779483323203e-05,0.00023825153675559,0.343382169804969
"IGKV2D-29|A0A075B6S2",-0.215723543051159,88155.778,-3.86130977901091,0.000230356031023626,0.000661507085573873,0.336833855255506
"CHD8|Q9HCK8",-1.30593652105114,991893.792857143,-4.01946936505136,8.14749784729691e-05,0.000254414631031786,0.335110602177119
"RBBP5|Q15291",1.46509513830005,2031712.38377193,4.02803448256767,7.67807507935786e-05,0.000241271746448082,0.330907888806651
"MMP8|P22894",-0.548326782448582,75730.1517647059,-4.11522214680951,0.000247425500348959,0.000704685080072314,0.328464336242881
"SPTLC1|O15269",3.0442694552694,6578729.75,4.0268027123852,7.71567738719789e-05,0.000242386733303868,0.326272583802741
"SRSF1|Q07955",15.3218048678425,45112853.4210526,4.02616952513288,7.73507486527784e-05,0.000242881505282827,0.323890298856488
"TXNDC16|Q9P2K2",0.349573372644247,275187.425570176,4.02614995748116,7.73567505238352e-05,0.000242881505282827,0.323816683271699
"CLDND1|Q9NY35",6.85238815507519,6774641.24561404,4.02569823203368,7.74954289055278e-05,0.000243250131631817,0.322117330284096
"PTAFR|P25105",-0.162167961462414,54558.51625,-4.13854765153183,0.000254051216493466,0.00072068361711803,0.321874491951375
"PPP2R5A|Q15172",-3.87111638549251,8955095.36403509,-4.02419607715808,7.7958289644083e-05,0.000244568735824441,0.316467538134777
"BORCS7|Q96B45",1.57801769090848,3271189.22807018,4.02377163619633,7.80895491176171e-05,0.000244913328074589,0.314871493568649
"CBX8|Q9HC52",-0.38526105393276,108306.226060606,-3.9509662137614,0.00019549502760968,0.000568391975773377,0.31399321108623
"MT1G|P13640",-1.62784361947766,512937.691428571,-4.02440379765458,8.17607241289116e-05,0.00025502833617406,0.312612912431541
"VCPKMT|Q9H867",-0.567353328706343,393152.45118421,-4.02290711924272,7.83575540170781e-05,0.000245644079973293,0.311621062312086
"PXDC1|Q5TGL8",-0.837901062649559,427751.487878788,-3.97114727592523,0.000182660987480118,0.000534611822839813,0.310581971386895
"RNF208|Q9H0X6",-0.351608153276857,185441.253125,-4.06449984715078,0.000312100135156111,0.000865599089379123,0.306605185280274
"TCOF1|Q13428",-9.12650544205933,17523051.3114035,-4.02038856625526,7.91433175234495e-05,0.000248014205503054,0.30215519614893
"FAM122B|Q7Z309",-2.21044018058672,175240.1625,-5.5187171060689,1.46939203072895e-06,6.43527302619133e-06,0.298388841287081
"MCC|P23508",1.34576712335379,1907779.81842105,4.0191953811891,7.95181917036209e-05,0.000249052457444784,0.297672457608715
"ABHD14B|Q96IU4",-5.09587681800864,11831312.7412281,-4.01874266402647,7.9660867796165e-05,0.00024943100308027,0.295971922840228
"FEM1C|Q96JP0",-0.680023031885602,172574.353769231,-3.86313339104831,0.00017662804654069,0.000518414197174741,0.295561643762037
"A2M|P01023",-72.5372012014086,133195036.929825,-4.01833180710069,7.97905622512015e-05,0.000249700350121097,0.294428770728389
"DMAC1|Q96GE9",-0.843508729852729,558095.600471698,-4.01786539704201,8.17436903520728e-05,0.00025502833617406,0.291418264801025
"WWP1|Q9H0M0",-2.58498640432064,2194938.08640351,-4.01746878385261,8.00636458209634e-05,0.000250486399442604,0.291187756271655
"TAF11|Q15544",-0.122838480811933,90341.4708928572,-4.04072189672387,9.87533050043372e-05,0.00030269449778605,0.290504975429543
"ARNT2|Q9HBZ2",-2.54958030604807,3118464.75438596,-4.01620110919042,8.04663849847905e-05,0.000251677547128304,0.286428199823087
"HEPH|Q9BQS7",-0.916657081623202,1217265.73425439,-4.01579151080603,8.05969255704323e-05,0.00025201691110142,0.284890617700312
"SRSF9|Q13242",4.40646950090935,9482834.81578947,4.01541112444834,8.07183366120996e-05,0.000252327550344275,0.283462815661909
"CYSTM1|Q9H1C7",-1.79535678893516,3076968.95657895,-4.01398664614926,8.11745469244721e-05,0.000253684324701104,0.278116996020855
"COQ3|Q9NZJ6",5.11312750710429,10170605.4035088,4.01348629946869,8.13353717770014e-05,0.000254117479855194,0.276239671989837
"SBF1|O95248",28.4945559562182,99096835.3070175,4.01330336366436,8.13942479024154e-05,0.000254231965245594,0.275553338980029
"AGO1|Q9UL18",-6.7979782090996,15309837.6622807,-4.01227798732757,8.17250067355019e-05,0.00025502833617406,0.271706865089307
"DLD|P09622",117.788389749092,315199881.578947,4.01104104592713,8.21257126683192e-05,0.000256096952375847,0.267067885275718
"FCHO2|Q0JRZ9",-1.45377542364354,2071333.83684211,-4.01094746841202,8.21561029443783e-05,0.000256121874909751,0.266716986038185
"IFT88|Q13099",-0.674763158175544,481372.504320988,-3.99745467809439,9.74038300394713e-05,0.000298929897074974,0.265893956160753
"CYP2U1|Q7Z449",0.366545394330344,346715.275482456,4.01015231207922,8.24147703452554e-05,0.000256858244452983,0.263735575914589
"ZNF609|O15014",-2.33013213209504,178579.329166667,-4.37905200164829,6.71423860083981e-05,0.000213566949653973,0.26340986846237
"ME2|P23368",15.2755245576429,41141759.6491228,4.01003482500158,8.24530549771219e-05,0.000256907543232531,0.263295105790417
"TTLL5|Q6EMB2",-9.09891570324324,433594.7125,-7.44208901774028,2.43480142090802e-08,1.53314726035701e-07,0.26278069130156
"FBP2|O00757",0.681327579702765,195111.89265625,3.8358106510502,0.000293747633407496,0.000820670458835747,0.262010065625928
"DIS3L|Q8TF46",-0.0613404932063294,47107.4011607143,-4.04509823960864,9.71611608157496e-05,0.000298345293750832,0.261175692857264
"TMEM9B|Q9NQ34",4.3333156032053,8555646.76754386,4.00852074883854,8.2947952115444e-05,0.000258245406938396,0.257619692844615
"MFSD6|Q6ZSS7",2.63496368534619,7412762.37280702,4.00851393331038,8.29501862426523e-05,0.000258245406938396,0.257594149496019
"RNF216|Q9NWF9",0.330798387683121,138339.313017241,3.90952112095132,0.000157108123577072,0.000465302096115986,0.254379914950642
"FNBP1L|Q5T0N5",2.18165977836508,3391382.48245614,4.00652870330362,8.36033863289792e-05,0.000260066573088106,0.250155474980564
"PPP1R1B|Q9UD71",-8.69991265103297,13164580.2017544,-4.00600807105746,8.3775498100712e-05,0.000260460255786199,0.248205190244627
"IRF5|Q13568",0.470562139362741,162212.579122807,3.85757198165537,0.000191320417063226,0.000557388272386748,0.245315986611587
"CLSTN3|Q9BQT9",-6.98251523015133,9838898.89912281,-4.00474977992404,8.41928595944414e-05,0.000261686694607893,0.243492548117522
"FMC1|Q96HJ9",1.03568991264646,1464485.51140351,4.00376458337264,8.45210183738949e-05,0.000262635283996057,0.239803615688973
"PRRG1|O14668",-0.749845208821628,243936.20377551,-3.86816587877295,0.000199124701251888,0.000577476783874041,0.236887608455641
"SASS6|Q6UVJ0",0.62143850870243,92640.3334848485,3.84827413731052,0.000275416379417664,0.00077437578033956,0.232173380182555
"C1orf174|Q8IYL3",0.173220575103101,40874.6979166667,3.9093579379105,0.000298966645759234,0.000833621944466433,0.23059364667383
"NIPA2|Q8N8Q9",0.808015284582117,353523.604210526,3.87859076376297,0.000177318398935863,0.000520306874988862,0.230303626186294
"TRIM72|Q6ZMU5",-32.0860534036915,4524001.4,-3.78081121740209,0.000298795405014272,0.00083334767227761,0.229798993218678
"TRPM2|O94759",0.601574219055692,427577.957714286,3.99096813384204,9.11232992687527e-05,0.00028184877661298,0.228978949890411
"TRIM23|P36406",-1.51080974138938,369712.664473684,-3.77108509308003,0.000260806927812963,0.00073746963885787,0.228610401423776
"NCKAP1L|P55160",-1.92685238975773,2370661.11842105,-4.00006308407996,8.57648553287437e-05,0.000266427905646342,0.225950899013434
"PREP|P48147",26.1789546787634,114816191.754386,3.99984948194859,8.58371621071271e-05,0.000266507724326636,0.225151840620432
"RSL24D1|Q9UHA3",-0.73227372623432,133401.0334375,-4.3840615956678,0.000127801344356618,0.000384581150715244,0.215463479149911
"MGA|Q8IWI9",-0.372878874793622,157162.030416667,-4.0051216517448,9.94052444778324e-05,0.000304337073789562,0.214857561307674
"TMED8|Q6PL24",-11.4177799292466,12978364.2017544,-3.99670434711167,8.69085616429321e-05,0.000269614596415336,0.213390577802528
"CPXM1|Q96SM3",-1.50329214045528,207621.015625,-4.69727531515298,5.27720345536037e-05,0.000171971563157725,0.207368948201822
"PASK|Q96RG2",-0.766415990223558,281223.918877551,-4.00344551127001,0.000122600069625302,0.000369902848592435,0.200381806005396
"METTL15|A6NJ78",-0.197705938821261,156536.803571429,-3.98651937609315,9.48030413774659e-05,0.000291888200902348,0.197285527682642
"PRKG1|Q13976",-2.95715467240137,6588554.45614035,-3.9917888570175,8.86085479144761e-05,0.000274664880835466,0.195025135896379
"BAIAP3|O94812",3.42765464452799,7054312.61403509,3.99141965155904,8.87375036459361e-05,0.000274990068886526,0.193646488523092
"RXRB|P28702",-0.865588629048562,838584.396929825,-3.99086771350184,8.89306169163325e-05,0.000275513845689044,0.191585707162962
"GRASP|Q7Z6J2",-0.888202752212478,852412.977285714,-3.98069562576146,9.48600507689022e-05,0.000291985109163499,0.190885384623154
"WARS|P23381",20.1566177345554,53022290.9649123,3.98944254528809,8.94311077434716e-05,0.000276914356091686,0.186265674495476
"CEP250|Q9BV73",-4.24280429955863,1768941.70482456,-3.989184068039,8.95221662942333e-05,0.000277121270052669,0.185300977488194
"CDKN2D|P55273",-1.17626844948606,1040829.92142857,-3.9904598821209,9.33593448152655e-05,0.000288297085596155,0.184535625843663
"RNF34|Q969K3",1.43836357109152,1549777.41359649,3.98661834830331,9.04308334441657e-05,0.000279858343825179,0.17572806014772
"AFF1|P51825",-0.287213107216403,107217.075416667,-3.90207950066682,0.000305808254486824,0.000849797664655366,0.17561181108937
"DYNLT1|P63172",-2.71438954379419,2111279.88464912,-3.9847499708377,9.10980430992082e-05,0.000281846894707642,0.168760351615176
"SWAP70|Q9UH65",-11.4031946011699,22649031.7982456,-3.98420875636555,9.12921868745469e-05,0.000282286716722421,0.166742539541155
"CRELD1|Q96HD1",8.45735395482935,13941745.9342105,3.98414729192422,9.13142601798196e-05,0.000282286716722421,0.166513396473199
"CNOT6|Q9ULM6",0.264249446190777,44743.3026470588,3.97927876791062,0.000363655758564231,0.000995136019203006,0.164749564172973
"SELENOF|O60613",3.77426596672899,5338523.2631579,3.98330414818246,9.16175653298846e-05,0.00028314779987763,0.163370416767767
"STX10|O60499",0.630300498212655,343982.756226415,3.9787075140319,9.53214037616e-05,0.000293326224976829,0.160011586116063
"CCDC92|Q53HC0",-6.1593881789282,10202698.372807,-3.98208047439898,9.2059463335749e-05,0.000284436628814993,0.158809966393035
"FOXJ3|Q9UPW0",-0.26299385095393,219369.239103773,-3.97835202545135,9.54539712242362e-05,0.000293576159480673,0.156541519678947
"PTPN13|Q12923",0.682234274916976,871067.030263157,3.97979124465303,9.28916061960395e-05,0.000286930177431581,0.150281616215018
"WWTR1|Q9GZV5",-1.01735163529758,146767.4071875,-3.87299172284468,0.00025985238788357,0.000734952276885635,0.148568972989899
"RBM8A|Q9Y5S9",4.59352047519975,9337444.84649123,3.97826311985731,9.34510593713348e-05,0.000288502393064583,0.144591075909136
"ATXN7L3B|Q96GX2",1.03074925932418,1352890.48490566,3.98233778745895,9.39776020295325e-05,0.000289783410222544,0.144485920335977
"IGKV1-8|A0A0C4DH67",-0.0988142024613811,91381.4990625,-4.25252779346315,0.000184824268064611,0.000540528262229878,0.144255135892041
"RGS19|P49795",0.912113095050246,696048.371096491,3.97785631728315,9.36005305474368e-05,0.000288885847991886,0.14307651548175
"SYNCRIP|O60506",11.1483957133339,39283416.3596491,3.97770511867696,9.36561432534521e-05,0.000288979492202705,0.142513624577802
"CHST7|Q9NS84",-0.122662983949854,65849.3382142857,-3.98626810576359,0.000120772786490215,0.000364669698343332,0.142303637255838
"MRAS|O14807",-8.27240231009589,21884290.9649123,-3.97702878548891,9.39052916424121e-05,0.000289670086304554,0.139995959929686
"CPNE4|Q96A23",7.38871571918777,15369472.122807,3.97679187855568,9.39927125942646e-05,0.000289783410222544,0.139114156829565
"RFC5|P40937",-0.71787020382415,763763.08245614,-3.97542287881066,9.44994039286615e-05,0.000291233382235532,0.134019428827905
"TNS1|Q9HBL0",-15.6280082558055,38247854.1666667,-3.97538366584942,9.45139555291701e-05,0.000291233382235532,0.13387352038321
"KIF1B|O60333",-1.98672392895423,2458503.68377193,-3.97508017562668,9.46266502594079e-05,0.000291428631972896,0.132744298665911
"UBXN7|O94888",2.35049588613824,5184963.26754386,3.97507575891227,9.46282912562626e-05,0.000291428631972896,0.132727865576563
"URB2|Q14146",-0.350023044331162,186992.791530612,-3.97599737254174,9.87628483812639e-05,0.00030269449778605,0.127866203511436
"WNT6|Q9Y6F9",-1.55666128850521,531566.6783,-4.01250018452492,0.000117163820242468,0.000354529845057588,0.125126150312846
"DDX42|Q86XP3",-3.50702778948312,10255622.3947368,-3.9730263589048,9.53926557290853e-05,0.000293466510159292,0.125104458736387
"DDX20|Q9UHI6",-0.894684809246957,928734.906140351,-3.97240915944641,9.56239999956663e-05,0.000294020016120044,0.122809255112291
"EIF2B4|Q9UI10",2.83570987591342,7056488.92105263,3.97159775268767,9.59289502640386e-05,0.000294878372653033,0.119792316905894
"PDPN|Q86YL7",-0.103177375188627,125650.764166667,-3.95617306936648,0.000147227824514931,0.000438767311266155,0.114820183044245
"UACA|Q9BZF9",-1.71205976756761,1682532.91535088,-3.96944373447639,9.67429833202368e-05,0.000297300729445554,0.111785937074987
"IL1RAP|Q9NPH3",-1.18977830502648,1098667.57675439,-3.96936314297959,9.67735670052456e-05,0.000297314814267862,0.111486455735587
"SNF8|Q96H20",-2.5869218333035,4891167.22368421,-3.96911408903531,9.68681386305345e-05,0.000297525427139447,0.110560994381061
"PRDX4|Q13162",-4.35911664959989,7980985.30263158,-3.9681231137303,9.72453059980238e-05,0.000298523509822121,0.106879122250953
"FABP4|P15090",0.6935105594111,501226.321619048,3.95729214481298,0.000103925003850056,0.000317240368132781,0.104413074172625
"LRMDA|Q9H2I8",-0.332250729313463,153144.553082192,-3.959750955145,0.000117339696016762,0.000354874219505865,0.101692974898854
"FAM98C|Q17RN3",-0.706201146465051,690463.432017544,-3.96560318837856,9.82106921647913e-05,0.000301244438010834,0.0975201868753421
"WARS2|Q9UGM6",3.69558751159649,6974912.34210526,3.96489531862357,9.84835121482099e-05,0.000302000257821073,0.0948921078058085
"ENTPD5|O75356",-0.571909280878106,369841.09735849,-3.96466422836974,0.000100693807660536,0.000308199595984538,0.0937208724329741
"SLC22A3|O75751",0.834202466069955,179736.62421875,3.80297512482789,0.00032717313975346,0.000902369718543371,0.0911917781093523
"PRKAA2|P54646",-5.54714939804575,8572247.51754386,-3.96324348809076,9.91229478783774e-05,0.000303716749461212,0.0887610114422319
"UBA7|P41226",0.770432627952936,633991.988026316,3.96287924860258,9.92644775945568e-05,0.000303987493651247,0.0874093634603987
"PHRF1|Q9P1Y6",-1.4915648218976,811945.85890411,-3.97992915202131,0.000108718307252989,0.00033081262465086,0.0840418593814709
"PCDHB16|Q9NRJ7",-0.391681202363658,124576.9603125,-3.96619574775511,0.000190590672950721,0.000555686982455762,0.0840052879946764
"MRM1|Q6IN84",-0.829994789361283,447828.834536082,-3.95543630734764,0.000107315367913782,0.000326891644138011,0.0791056122146951
"TMEM121B|Q9BXQ6",1.33899902857864,2404929.07850877,3.95652714971461,0.000101763753973733,0.000311141317296695,0.0638548846562044
"SCAND1|P57086",-0.974199800687177,129898.901875,-3.76596464678671,0.000369215647812119,0.00100857295162565,0.0633171504913985
"ZNF143|P52747",-0.635483439093884,121261.72375,-3.76589820587603,0.000369295579226637,0.00100857295162565,0.063029397836833
"ABCF3|Q9NUQ8",-4.61381518993753,10253441.9736842,-3.95587547429904,0.000102023514949271,0.000311790589861572,0.0614402400690004
"RPS6KA1|Q15418",-1.6749645279478,3171564.02192982,-3.95409086182071,0.000102738098826102,0.000313868597402211,0.0548295104301664
"XKR7|Q5GH72",-1.04501319021797,1033004.23070175,-3.95373202327423,0.000102882355852061,0.000314225357683844,0.05350058042153
"SNRPF|P62306",-2.64652468287721,5908314.30701754,-3.95238013583206,0.000103427559462589,0.00031580617956067,0.0484949156908216
"CERS6|Q6ZMG9",4.05152820660733,5507703.19298246,3.95089159448808,0.000104031049010267,0.00031747932891177,0.0429849833386893
"GABRA3|P34903",6.42050829657426,11077920.3464912,3.94951602795968,0.000104591708676956,0.000319105173084576,0.0378948411938644
"ARHGAP17|Q68EM7",-1.71966258223334,2323445.23245614,-3.94568401201837,0.000106168754506606,0.00032383027681596,0.0237230007450426
"MRPS16|Q9Y3D3",-3.06789678645439,4652656.5877193,-3.94560387347124,0.000106201974984994,0.000323845222387576,0.0234267544339888
"TTC9C|Q8N5M4",-0.748213697802713,2230434.98684211,-3.9442461182326,0.000106766319192482,0.00032539255329585,0.0184083686935725
"TMEM167B|Q9NRX6",-0.827316035643417,596570.694210526,-3.94358305891611,0.000107042950551268,0.00032614871823974,0.0159581884653504
"LZTFL1|Q9NQ48",11.1625325997669,27964828.245614,3.94180411143035,0.000107788502901874,0.000328245414296385,0.00938627809401371
"CCDC88A|Q3V6T2",-12.0819513305848,26483954.3859649,-3.94013884087701,0.000108490880683218,0.00033020846968661,0.00323666196942352
"EXOC6|Q8TAG9",3.96590205346966,6266799.95614035,3.9391983335818,0.000108889486343756,0.000331245351513926,-0.000235502207994287
"HMGB2|P26583",5.97940352703771,5788490.27631579,3.93905319176806,0.00010895112407202,0.000331344708447754,-0.000771272322275252
"ANGPTL4|Q9BY76",-0.484455933838757,293649.761796875,-3.94096280104064,0.00013347131014116,0.000400168964725789,-0.00140029275086651
"RPL6|Q02878",-23.0411368324656,43329950.1754386,-3.93867453113988,0.000109112086834636,0.000331746001848992,-0.00216896254628995
"ECE2|P0DPD6",-0.33567802742674,209873.07703125,-3.9466854734524,0.000130665350179348,0.000392064623274954,-0.00812908165657067
"BRCA2|P51587",0.212123815208548,207822.109230769,3.95122895682044,0.000127548843898829,0.000383922355878682,-0.0153041981269864
"TRMT61B|Q9BVS5",-1.45549265981216,1113210.91131579,-3.93425255898825,0.000111008594357689,0.000337332786734036,-0.0184824217625268
"EPB41L5|Q9HCM4",-2.10155794328462,2965724.89254386,-3.93408543640175,0.000111080880656853,0.000337462771070966,-0.0190986541259539
"RHBDL1|O75783",0.406470466072815,305247.745479452,3.93207877386997,0.000130227400953669,0.000390955718011343,-0.0215676090140287
"NT5M|Q9NPB1",0.936858156524068,701800.910964913,3.9332235980046,0.000111454365726892,0.00033841759747398,-0.0222761550320731
"NARS|O43776",17.3548305750443,58990168.2017544,3.93294656678109,0.000111574672625574,0.000338692960306197,-0.0232974089976512
"GTF2H3|Q13889",-0.40444917050182,265004.125087719,-3.93287590345116,0.000111605379462612,0.000338696261718411,-0.0235578938061156
"PPP1R14A|Q96A00",-10.548762770248,8373056.87719298,-3.93219390759055,0.000111902154358141,0.000339416746706988,-0.0260717116809079
"PPP1R16B|Q96T49",3.78986251991269,6011498.29824561,3.93160286523295,0.000112159956215928,0.000340108485634881,-0.0282499700398917
"CUEDC1|Q9NWM3",-0.512046608599239,402907.571734694,-3.92965425437363,0.000118153013877,0.000357239480085534,-0.0358722144694417
"PLCH2|O75038",3.78560293190258,6067326.6754386,3.92931346104456,0.000113163885310875,0.000343061778507385,-0.0366847650699222
"GLDC|P23378",-4.73239617978127,6631833.74561404,-3.92855794351594,0.000113497056343545,0.000343980609405893,-0.0394673593940462
"GTPBP4|Q9BZE4",-0.773247208593559,1408196.63552632,-3.92835293325845,0.000113587623076754,0.000344163876492497,-0.0402223380010431
"LSG1|Q9H089",-1.40060259270109,2022369.08903509,-3.92665300391853,0.00011434124332599,0.00034635552779674,-0.0464812390704914
"TSPAN11|A1L157",0.637584547153989,141242.0388,3.83799042485553,0.000358957612778278,0.000983392501705704,-0.0471784525380814
"SPCS3|P61009",2.23484829434248,4741801.47368421,3.92625137428882,0.000114519987562923,0.000346805100048206,-0.0479596379180185
"FKRP|Q9H9S5",-0.247039500728228,131171.794722222,-3.92019384114855,0.000136939849761027,0.000409601669374143,-0.0632381938439215
"SLC25A15|Q9Y619",0.877314649504354,848544.87258772,3.92125902875703,0.000116764077812081,0.00035349047945073,-0.0663254532446746
"CCDC127|Q96BQ5",6.23585515077601,12034524.1754386,3.92120317009393,0.000116789421195003,0.00035349047945073,-0.0665308304875607
"COX16|Q9P0S2",1.53269565797276,1307328.85219298,3.92017274554674,0.000117257868147539,0.000354720561446325,-0.0703189658470444
"DDX52|Q9Y2R4",-0.263356645443827,228867.895761905,-3.90489632558646,0.000127295329376756,0.000383462089416019,-0.0875897123618294
"TOR1AIP2|Q8NFQ8",-2.9754705481762,3421050.1622807,-3.91486384928824,0.000119699776421795,0.000361820497854409,-0.0898222174387957
"GALNT1|Q10472",0.499605103649195,312336.673092783,3.90876866711368,0.000128436548756835,0.000386390932658355,-0.091031681561109
"MESD|Q14696",6.09976605166365,20482079.0350877,3.91453061548057,0.000119854651375884,0.000362192901290494,-0.091045646511545
"RAB19|A4D1S5",3.18966797821988,1743688.91216667,3.90791529364684,0.000132009929897849,0.00039589130563386,-0.0917915294649365
"ICAM1|P05362",-7.06201351514625,8024196.1754386,-3.91427021013702,0.000119975810672275,0.000362463248358644,-0.0920016310947211
"ERI3|O43414",5.8593504961962,23157915.4824561,3.91345504933041,0.000120355834051358,0.000363515309661195,-0.0949938419953487
"DNAJA4|Q8WW22",-11.0648372214878,27592806.1842105,-3.91250150581023,0.000120801820491871,0.000364669698343332,-0.0984933239386221
"TNRC6B|Q9UPQ9",-2.5502191230407,2176741.5872807,-3.91002992297011,0.000121965129392135,0.000368084258273704,-0.107560507970556
"SEMA3E|O15041",0.0704799770655222,62285.80546875,3.95355928026154,0.000198814729836054,0.000576724108491953,-0.11259144034499
"RAB36|O95755",-0.188428328510905,173780.346842105,-3.90844311815214,0.000122717591945374,0.000370159763623148,-0.11337918146387
"FUT9|Q9Y231",-0.374729365116388,449877.01754386,-3.90630718675759,0.000123737408429121,0.000373137464500791,-0.121208196978096
"PCGF5|Q86SE9",-0.136856189315392,118282.158076923,-3.93378602973858,0.000136095606895369,0.000407289522336705,-0.122645071314875
"CEP44|Q9C0F1",0.327866888558647,404028.141037736,3.90035461552198,0.000129189336401734,0.000388358873512309,-0.127870406766721
"ARL8A|Q96BM9",-5.59803678371992,12804911.9912281,-3.90447444829028,0.000124618868933497,0.00037569648464396,-0.127922913384654
"PSMB8|P28062",2.60183469079407,3289494.06578947,3.90353997458771,0.000125070596834339,0.000376958954876295,-0.131345542542054
"TFE3|P19532",-1.95237319911463,3024854.67982456,-3.90246267322455,0.000125593296149896,0.000378434609084075,-0.13529040812289
"NDUFS2|O75306",42.5512097648855,113395338.815789,3.89882020007015,0.000127375992907412,0.000383604023938968,-0.148621381878046
"DHX57|Q6P158",-2.7003642352474,1990036.275,-3.89864103439507,0.000127464296600998,0.000383768886685733,-0.149276824059672
"TMEM237|Q96Q45",-0.846328903780075,313321.80484375,-3.74602111533936,0.000271772539817651,0.000765448027786907,-0.155614634756318
"ARHGAP29|Q52LW3",-0.186317060258606,120168.74479452,-3.89593625777194,0.000149098866473381,0.00044341886557168,-0.159005371385008
"RBSN|Q9H1K0",-7.4121211622281,15725763.3859649,-3.89535198114036,0.000129095697093398,0.000388271777028672,-0.161304497587913
"IRAK1|P51617",-1.16004430455802,1307022.08114035,-3.89515789837338,0.000129192580222197,0.000388358873512309,-0.162013957787201
"RAB33A|Q14088",-3.40146983639504,10802766.9385965,-3.89489842793442,0.000129322211619632,0.000388544269540328,-0.162962391204326
"CTSC|P53634",-0.909823433434358,974399.620175438,-3.89432121324807,0.000129611030704837,0.000389309728423908,-0.165072066220457
"GAMT|Q14353",-4.7146749972623,9756286.79824561,-3.89377162007372,0.000129886597486331,0.000390034990088286,-0.167080532741315
"PKIA|P61925",-4.28503424033302,6533450.98245614,-3.89264348150845,0.000130453989989101,0.000391533169429231,-0.171202494139172
"COQ5|Q5HYK3",-8.31442505996781,13534533.1798246,-3.89102414687044,0.000131272538402307,0.000393783178549418,-0.1771173489468
"DENND2A|Q9ULE3",0.344200750968169,242346.021020408,3.89948024544257,0.000178143922623851,0.000522461081098675,-0.192285631021265
"ZZEF1|O43149",-6.36498087579862,20528326.622807,-3.88626831129077,0.000133704796235004,0.000400658895426433,-0.194476287458614
"B9D1|Q9UPM9",-0.53265604905997,364307.22754386,-3.88534778758281,0.000134180486657255,0.000401979005744226,-0.197834081174957
"TRIM9|Q9C026",5.26128183126616,10729772.254386,3.88481343344447,0.0001344573556755,0.000402702949751006,-0.199782925256235
"MZT2B|Q6NZ67",-1.04836641739498,1478754.79780702,-3.88426239513303,0.000134743436790446,0.000403454097852515,-0.201792372668761
"CREG1|O75629",1.84327355942885,1354637.96710526,3.88358702825249,0.000135094852592511,0.000404400429161089,-0.204254863586342
"RDH10|Q8IZV5",-0.156316579180895,93869.1301190476,-3.77146084944328,0.000304159915943947,0.00084603956186306,-0.211590065039147
"GRN|P28799",-1.38827420079283,1185695.89561403,-3.88090203697642,0.000136500557892675,0.000408394526295851,-0.214041047374102
"MAPK12|P53778",0.98466854379032,1253968.93802632,3.87939776158624,0.000137294159916296,0.0004105540582225,-0.21952120157433
"LPCAT2|Q7L5N7",-2.7279548642446,3463117.94298246,-3.87882764330744,0.000137596075731769,0.00041134931398504,-0.221597686591811
"EVI2B|P34910",-0.355734989088398,167163.035102041,-3.68427644963804,0.000378494879297008,0.00103098831461679,-0.222059691532789
"CACNB3|P54284",3.6442737058118,6914892.56578947,3.87661780804791,0.00013877229142998,0.000414757227522693,-0.229643825620252
"PEX14|O75381",7.38574641435093,14317831.2675439,3.87413917699518,0.000140102919578631,0.000418624741411458,-0.238663890731748
"HYPK|Q9NX55",2.06757070093464,3237269.21491228,3.873964766298,0.000140197004335741,0.000418796432753187,-0.239298404085136
"FAM184B|Q9ULE4",2.19448541843066,197848.520882353,3.94511918404256,0.000400404347281103,0.00108472487826567,-0.243182593911602
